_id,year,pf_id,facility,pollutant,tons_per_yr,ghg,hap,criteria,sulfur,current,lat,lon
15694,2020.0,740335.0,UPMC PASSAVANT HOSP/MCCANDLESS,Sulfur Oxides,0.04,0,0,1,0,0,40.573611,-80.012222
15695,2020.0,740335.0,UPMC PASSAVANT HOSP/MCCANDLESS,Toluene,0.0,0,1,0,0,0,40.573611,-80.012222
15696,2020.0,740335.0,UPMC PASSAVANT HOSP/MCCANDLESS,Volatile Organic Compounds,0.34,0,0,1,0,0,40.573611,-80.012222
15697,2020.0,743496.0,Metalico - Neville Island,Ammonia,0.0,0,0,1,0,1,40.507494,-80.106933
15698,2020.0,743496.0,Metalico - Neville Island,Carbon Dioxide,41.7,1,0,0,0,1,40.507494,-80.106933
15699,2020.0,743496.0,Metalico - Neville Island,Carbon Monoxide,0.01,0,0,1,0,1,40.507494,-80.106933
15700,2020.0,743496.0,Metalico - Neville Island,Lead,0.0003,0,1,1,0,1,40.507494,-80.106933
15701,2020.0,743496.0,Metalico - Neville Island,Nitrogen Oxides,0.1,0,0,1,0,1,40.507494,-80.106933
15702,2020.0,743496.0,Metalico - Neville Island,"Particulate Matter < 10 Microns, Filterable",11.03,0,0,1,0,1,40.507494,-80.106933
15703,2020.0,743496.0,Metalico - Neville Island,"Particulate Matter < 2.5 Microns, Filterable",11.03,0,0,1,0,1,40.507494,-80.106933
15704,2020.0,743496.0,Metalico - Neville Island,"Particulate Matter, Condensable",11.03,0,0,1,0,1,40.507494,-80.106933
15705,2020.0,743496.0,Metalico - Neville Island,Sulfur Oxides,0.3,0,0,1,0,1,40.507494,-80.106933
15706,2020.0,743496.0,Metalico - Neville Island,Volatile Organic Compounds,8.36,0,0,1,0,1,40.507494,-80.106933
15707,2020.0,744880.0,Matthews International - Bronze Division,"1,2-Ethanediol (Ethylene Glycol)",0.0,0,1,0,0,1,40.411101,-80.011407
15708,2020.0,744880.0,Matthews International - Bronze Division,Ammonia,0.02,0,0,1,0,1,40.411101,-80.011407
15709,2020.0,744880.0,Matthews International - Bronze Division,Benzene,0.08,0,1,0,0,1,40.411101,-80.011407
15710,2020.0,744880.0,Matthews International - Bronze Division,Carbon Dioxide,835.78,1,0,0,0,1,40.411101,-80.011407
15711,2020.0,744880.0,Matthews International - Bronze Division,Carbon Monoxide,0.92,0,0,1,0,1,40.411101,-80.011407
15712,2020.0,744880.0,Matthews International - Bronze Division,Formaldehyde,0.04,0,1,0,0,1,40.411101,-80.011407
15713,2020.0,744880.0,Matthews International - Bronze Division,Hexane,0.02,0,1,0,0,1,40.411101,-80.011407
15714,2020.0,744880.0,Matthews International - Bronze Division,Lead,0.103,0,1,1,0,1,40.411101,-80.011407
15715,2020.0,744880.0,Matthews International - Bronze Division,Methane,0.02,1,0,0,0,1,40.411101,-80.011407
15716,2020.0,744880.0,Matthews International - Bronze Division,Methanol,0.12,0,1,0,0,1,40.411101,-80.011407
15717,2020.0,744880.0,Matthews International - Bronze Division,Methyl Chloride (Chloromethane),0.02,0,1,0,0,1,40.411101,-80.011407
15718,2020.0,744880.0,Matthews International - Bronze Division,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.47,0,1,0,0,1,40.411101,-80.011407
15719,2020.0,744880.0,Matthews International - Bronze Division,Naphthalene,0.0,0,1,0,0,1,40.411101,-80.011407
15720,2020.0,744880.0,Matthews International - Bronze Division,Nitrogen Oxides,0.69,0,0,1,0,1,40.411101,-80.011407
15721,2020.0,744880.0,Matthews International - Bronze Division,Nitrous Oxide (N2O),0.0,1,0,0,0,1,40.411101,-80.011407
15722,2020.0,744880.0,Matthews International - Bronze Division,"Particulate Matter < 10 Microns, Filterable",23.19,0,0,1,0,1,40.411101,-80.011407
15723,2020.0,744880.0,Matthews International - Bronze Division,"Particulate Matter < 2.5 Microns, Filterable",12.7,0,0,1,0,1,40.411101,-80.011407
15724,2020.0,744880.0,Matthews International - Bronze Division,"Particulate Matter, Condensable",0.0,0,0,1,0,1,40.411101,-80.011407
15725,2020.0,744880.0,Matthews International - Bronze Division,Phenol,0.04,0,1,0,0,1,40.411101,-80.011407
15726,2020.0,744880.0,Matthews International - Bronze Division,Sulfur Oxides,0.1,0,0,1,0,1,40.411101,-80.011407
15727,2020.0,744880.0,Matthews International - Bronze Division,Toluene,2.1,0,1,0,0,1,40.411101,-80.011407
15728,2020.0,744880.0,Matthews International - Bronze Division,Volatile Organic Compounds,10.91,0,0,1,0,1,40.411101,-80.011407
15729,2020.0,744880.0,Matthews International - Bronze Division,Xylenes (Isomers And Mixture),0.64,0,1,0,0,1,40.411101,-80.011407
15730,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Ammonia,0.09,0,0,1,0,0,40.508437,-80.128506
15731,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Carbon Dioxide,3280.18,1,0,0,0,0,40.508437,-80.128506
15732,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Carbon Monoxide,2.29,0,0,1,0,0,40.508437,-80.128506
15733,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Methane,0.06,1,0,0,0,0,40.508437,-80.128506
15734,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Nitrogen Oxides,2.73,0,0,1,0,0,40.508437,-80.128506
15735,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Nitrous Oxide (N2O),0.01,1,0,0,0,0,40.508437,-80.128506
15736,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,"Particulate Matter < 10 Microns, Filterable",1.1,0,0,1,0,0,40.508437,-80.128506
15737,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,"Particulate Matter < 2.5 Microns, Filterable",0.12,0,0,1,0,0,40.508437,-80.128506
15738,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,"Particulate Matter, Condensable",1.08,0,0,1,0,0,40.508437,-80.128506
15739,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Sulfur Oxides,0.02,0,0,1,0,0,40.508437,-80.128506
15740,2020.0,747527.0,BRAD FOOTE GEAR WORKS INC/NEVILLE TWP,Volatile Organic Compounds,0.2,0,0,1,0,0,40.508437,-80.128506
15741,2020.0,757035.0,Gordon Terminals,Ammonia,0.14,0,0,1,0,1,40.475,-80.05
15742,2020.0,757035.0,Gordon Terminals,Carbon Monoxide,0.91,0,0,1,0,1,40.475,-80.05
15743,2020.0,757035.0,Gordon Terminals,Nitrogen Oxides,10.01,0,0,1,0,1,40.475,-80.05
15744,2020.0,757035.0,Gordon Terminals,"Particulate Matter < 10 Microns, Filterable",1.13,0,0,1,0,1,40.475,-80.05
15745,2020.0,757035.0,Gordon Terminals,"Particulate Matter < 2.5 Microns, Filterable",0.43,0,0,1,0,1,40.475,-80.05
15746,2020.0,757035.0,Gordon Terminals,"Particulate Matter, Condensable",0.27,0,0,1,0,1,40.475,-80.05
15747,2020.0,757035.0,Gordon Terminals,Sulfur Oxides,5.13,0,0,1,0,1,40.475,-80.05
15748,2020.0,757035.0,Gordon Terminals,Volatile Organic Compounds,0.22,0,0,1,0,1,40.475,-80.05
15749,2020.0,767002.0,AKJ Industries,Benzene,0.03,0,1,0,0,1,40.3032757401067,-79.8713484651809
15750,2020.0,767002.0,AKJ Industries,Naphthalene,0.0,0,1,0,0,1,40.3032757401067,-79.8713484651809
15751,2020.0,767002.0,AKJ Industries,Toluene,0.01,0,1,0,0,1,40.3032757401067,-79.8713484651809
15752,2020.0,767002.0,AKJ Industries,Volatile Organic Compounds,0.04,0,0,1,0,1,40.3032757401067,-79.8713484651809
15753,2020.0,767002.0,AKJ Industries,Xylenes (Isomers And Mixture),0.0,0,1,0,0,1,40.3032757401067,-79.8713484651809
15754,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),Carbon Dioxide,14.82,1,0,0,0,0,40.441806,-79.99575
15755,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),Carbon Monoxide,0.09,0,0,1,0,0,40.441806,-79.99575
15756,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),Nitrogen Oxides,0.29,0,0,1,0,0,40.441806,-79.99575
15757,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),"Particulate Matter < 10 Microns, Filterable",0.0,0,0,1,0,0,40.441806,-79.99575
15758,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),"Particulate Matter < 2.5 Microns, Filterable",0.0,0,0,1,0,0,40.441806,-79.99575
15759,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),Volatile Organic Compounds,0.01,0,0,1,0,0,40.441806,-79.99575
15760,2020.0,768496.0,AT&T COMMUNICATIONS (GRANT STREET) (PGH),Xylenes (Isomers And Mixture),0.0,0,1,0,0,0,40.441806,-79.99575
15761,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Ammonia,0.24,0,0,1,0,0,40.436124,-79.98479
15762,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Benzene,0.0,0,1,0,0,0,40.436124,-79.98479
15763,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Carbon Dioxide,9454.56,1,0,0,0,0,40.436124,-79.98479
15764,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Carbon Monoxide,0.21,0,0,1,0,0,40.436124,-79.98479
15765,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Chromium,0.0,0,1,0,0,0,40.436124,-79.98479
15766,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Formaldehyde,0.0,0,1,0,0,0,40.436124,-79.98479
15767,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Hexane,0.14,0,1,0,0,0,40.436124,-79.98479
15768,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Methane,0.18,1,0,0,0,0,40.436124,-79.98479
15769,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Nickel,0.0,0,1,0,0,0,40.436124,-79.98479
15770,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Nitrogen Oxides,0.93,0,0,1,0,0,40.436124,-79.98479
15771,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Nitrous Oxide (N2O),0.02,1,0,0,0,0,40.436124,-79.98479
15772,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,"Particulate Matter < 10 Microns, Filterable",0.32,0,0,1,0,0,40.436124,-79.98479
15773,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,"Particulate Matter < 2.5 Microns, Filterable",0.32,0,0,1,0,0,40.436124,-79.98479
15774,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,"Particulate Matter, Condensable",0.43,0,0,1,0,0,40.436124,-79.98479
15775,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Sulfur Oxides,0.04,0,0,1,0,0,40.436124,-79.98479
15776,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Toluene,0.0,0,1,0,0,0,40.436124,-79.98479
15777,2020.0,831136.0,ENERGY CTR PGH LLC/UPTOWN FAC,Volatile Organic Compounds,0.43,0,0,1,0,0,40.436124,-79.98479
15778,2021.0,767002.0,AKJ Industries,Benzene,0.019,0,1,0,0,1,40.3032757401067,-79.8713484651809
15779,2021.0,767002.0,AKJ Industries,Naphthalene,0.0011,0,1,0,0,1,40.3032757401067,-79.8713484651809
15780,2021.0,767002.0,AKJ Industries,Toluene,0.0065,0,1,0,0,1,40.3032757401067,-79.8713484651809
15781,2021.0,767002.0,AKJ Industries,Volatile Organic Compounds,0.031,0,0,1,0,1,40.3032757401067,-79.8713484651809
15782,2021.0,767002.0,AKJ Industries,Xylenes (Isomers And Mixture),0.003,0,1,0,0,1,40.3032757401067,-79.8713484651809
15783,2021.0,737440.0,Alcosan,"1,1,2-Trichloroethane",0.054495,0,1,0,0,1,40.47556,-80.04333
15784,2021.0,737440.0,Alcosan,"1,4-Dichlorobenzene",0.350992,0,1,0,0,1,40.47556,-80.04333
15785,2021.0,737440.0,Alcosan,Ammonia,0.00464,0,0,1,0,1,40.47556,-80.04333
15786,2021.0,737440.0,Alcosan,Arsenic,0.000008,0,1,0,0,1,40.47556,-80.04333
15787,2021.0,737440.0,Alcosan,Benzene,0.029755,0,1,0,0,1,40.47556,-80.04333
15788,2021.0,737440.0,Alcosan,Cadmium,0.000013,0,1,0,0,1,40.47556,-80.04333
15789,2021.0,737440.0,Alcosan,Carbon Dioxide,0.0,1,0,0,0,1,40.47556,-80.04333
15790,2021.0,737440.0,Alcosan,Carbon Disulfide,0.273426,0,1,0,0,1,40.47556,-80.04333
15791,2021.0,737440.0,Alcosan,Carbon Monoxide,0.84876,0,0,1,0,1,40.47556,-80.04333
15792,2021.0,737440.0,Alcosan,Carbon Tetrachloride,0.441862,0,1,0,0,1,40.47556,-80.04333
15793,2021.0,737440.0,Alcosan,Chlorobenzene,0.00902,0,1,0,0,1,40.47556,-80.04333
15794,2021.0,737440.0,Alcosan,Chloroform,0.441862,0,1,0,0,1,40.47556,-80.04333
15795,2021.0,737440.0,Alcosan,Chromium,0.002653,0,1,0,0,1,40.47556,-80.04333
15796,2021.0,737440.0,Alcosan,Ethylbenzene,0.204741,0,1,0,0,1,40.47556,-80.04333
15797,2021.0,737440.0,Alcosan,"Ethylene Dichloride (1,2-Dichloroethane)",0.16584,0,1,0,0,1,40.47556,-80.04333
15798,2021.0,737440.0,Alcosan,Hexane,0.00261,0,1,0,0,1,40.47556,-80.04333
15799,2021.0,737440.0,Alcosan,Hexavalent Chromium,0.002653,0,1,0,0,1,40.47556,-80.04333
15800,2021.0,737440.0,Alcosan,Hydrochloric Acid,0.062741,0,1,0,0,1,40.47556,-80.04333
15801,2021.0,737440.0,Alcosan,Hydrogen Sulfide,11.000505,0,0,0,1,1,40.47556,-80.04333
15802,2021.0,737440.0,Alcosan,Lead,0.000625,0,1,1,0,1,40.47556,-80.04333
15803,2021.0,737440.0,Alcosan,Mercury,0.001846,0,1,0,0,1,40.47556,-80.04333
15804,2021.0,737440.0,Alcosan,Methane,0.003335,1,0,0,0,1,40.47556,-80.04333
15805,2021.0,737440.0,Alcosan,Methyl Chloride (Chloromethane),0.000855,0,1,0,0,1,40.47556,-80.04333
15806,2021.0,737440.0,Alcosan,"Methyl Chloroform (1,1,1-Trichloroethane)",0.07766,0,1,0,0,1,40.47556,-80.04333
15807,2021.0,737440.0,Alcosan,Methylene Chloride (Dichloromethane),0.335872,0,1,0,0,1,40.47556,-80.04333
15808,2021.0,737440.0,Alcosan,Naphthalene,0.214829,0,1,0,0,1,40.47556,-80.04333
15809,2021.0,737440.0,Alcosan,Nickel,0.001246,0,1,0,0,1,40.47556,-80.04333
15810,2021.0,737440.0,Alcosan,Nitrogen Oxides,3.10214,0,0,1,0,1,40.47556,-80.04333
15811,2021.0,737440.0,Alcosan,Nitrous Oxide (N2O),0.00319,1,0,0,0,1,40.47556,-80.04333
15812,2021.0,737440.0,Alcosan,"Particulate Matter < 10 Microns, Filterable",1.035234,0,0,1,0,1,40.47556,-80.04333
15813,2021.0,737440.0,Alcosan,"Particulate Matter < 2.5 Microns, Filterable",0.5695,0,0,1,0,1,40.47556,-80.04333
15814,2021.0,737440.0,Alcosan,"Particulate Matter, Condensable",0.094022,0,0,1,0,1,40.47556,-80.04333
15815,2021.0,737440.0,Alcosan,Styrene,0.01274,0,1,0,0,1,40.47556,-80.04333
15816,2021.0,737440.0,Alcosan,Sulfur Oxides,2.118581,0,0,1,0,1,40.47556,-80.04333
15817,2021.0,737440.0,Alcosan,Tetrachloroethylene (Perchloroethylene),0.349412,0,1,0,0,1,40.47556,-80.04333
15818,2021.0,737440.0,Alcosan,Toluene,0.609933,0,1,0,0,1,40.47556,-80.04333
15819,2021.0,737440.0,Alcosan,Trichloroethylene,0.051527,0,1,0,0,1,40.47556,-80.04333
15820,2021.0,737440.0,Alcosan,Volatile Organic Compounds,11.1649,0,0,1,0,1,40.47556,-80.04333
15821,2021.0,737440.0,Alcosan,Xylenes (Isomers And Mixture),0.88777,0,1,0,0,1,40.47556,-80.04333
15822,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Ammonia,0.04255,0,0,1,0,1,40.49807,-80.23415
15823,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Carbon Dioxide,10432.2287,1,0,0,0,1,40.49807,-80.23415
15824,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Carbon Monoxide,7.3537,0,0,1,0,1,40.49807,-80.23415
15825,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Hexane,0.16632,0,1,0,0,1,40.49807,-80.23415
15826,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Lead,0.000036,0,1,1,0,1,40.49807,-80.23415
15827,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methane,0.2054,1,0,0,0,1,40.49807,-80.23415
15828,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methanol,3.26,0,1,0,0,1,40.49807,-80.23415
15829,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Naphthalene,0.1098,0,1,0,0,1,40.49807,-80.23415
15830,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Nitrogen Oxides,9.0141,0,0,1,0,1,40.49807,-80.23415
15831,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Nitrous Oxide (N2O),0.02082,1,0,0,0,1,40.49807,-80.23415
15832,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 10 Microns, Filterable",2.1288,0,0,1,0,1,40.49807,-80.23415
15833,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 2.5 Microns, Filterable",1.9604,0,0,1,0,1,40.49807,-80.23415
15834,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter, Condensable",0.4947,0,0,1,0,1,40.49807,-80.23415
15835,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Sulfur Oxides,0.0566,0,0,1,0,1,40.49807,-80.23415
15836,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Trichloroethylene,0.17,0,1,0,0,1,40.49807,-80.23415
15837,2021.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Volatile Organic Compounds,19.0239,0,0,1,0,1,40.49807,-80.23415
15838,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"1,1,2,2-Tetrachloroethane",0.1,0,1,0,0,1,40.4475,-80.27472
15839,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Acrylonitrile,0.18,0,1,0,0,1,40.4475,-80.27472
15840,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Benzene,0.08,0,1,0,0,1,40.4475,-80.27472
15841,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Carbon Dioxide,75163.0,1,0,0,0,1,40.4475,-80.27472
15842,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Carbon Monoxide,7.71,0,0,1,0,1,40.4475,-80.27472
15843,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Chloroethene (vinyl chloride),0.24,0,1,0,0,1,40.4475,-80.27472
15844,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Ethyl Chloride (Chloroethane),0.04,0,1,0,0,1,40.4475,-80.27472
15845,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Ethylbenzene,0.26,0,1,0,0,1,40.4475,-80.27472
15846,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"Ethylene Dichloride (1,2-Dichloroethane)",0.02,0,1,0,0,1,40.4475,-80.27472
15847,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"Ethylidene Dichloride (1,1-Dichloroethane)",0.12,0,1,0,0,1,40.4475,-80.27472
15848,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Hexane,0.3,0,1,0,0,1,40.4475,-80.27472
15849,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Hydrochloric Acid,0.14,0,1,0,0,1,40.4475,-80.27472
15850,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Hydrogen Sulfide,0.64,0,0,0,1,1,40.4475,-80.27472
15851,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Methane,1314.42,1,0,0,0,1,40.4475,-80.27472
15852,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.1,0,1,0,0,1,40.4475,-80.27472
15853,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Methylene Chloride (Dichloromethane),0.64,0,1,0,0,1,40.4475,-80.27472
15854,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Nitrogen Oxides,35.86,0,0,1,0,1,40.4475,-80.27472
15855,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Nitrous Oxide (N2O),0.28,1,0,0,0,1,40.4475,-80.27472
15856,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"Particulate Matter < 10 Microns, Filterable",34.9214,0,0,1,0,1,40.4475,-80.27472
15857,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"Particulate Matter < 2.5 Microns, Filterable",16.1014,0,0,1,0,1,40.4475,-80.27472
15858,2021.0,737336.0,Allied Waste Systems of Pennsylvania,"Particulate Matter, Condensable",1.383,0,0,1,0,1,40.4475,-80.27472
15859,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Sulfur Oxides,15.234,0,0,1,0,1,40.4475,-80.27472
15860,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Tetrachloroethylene (Perchloroethylene),0.33,0,1,0,0,1,40.4475,-80.27472
15861,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Toluene,2.085,0,1,0,0,1,40.4475,-80.27472
15862,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Trichloroethylene,0.19,0,1,0,0,1,40.4475,-80.27472
15863,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Volatile Organic Compounds,12.97,0,0,1,0,1,40.4475,-80.27472
15864,2021.0,737336.0,Allied Waste Systems of Pennsylvania,Xylenes (Isomers And Mixture),0.68,0,1,0,0,1,40.4475,-80.27472
15865,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Ammonia,3.120416,0,0,1,0,1,40.60852,-79.72701
15866,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Carbon Dioxide,122668.0,1,0,0,0,1,40.60852,-79.72701
15867,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Carbon Monoxide,328.17292,0,0,1,0,1,40.60852,-79.72701
15868,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Chromium,0.2797,0,1,0,0,1,40.60852,-79.72701
15869,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Hexane,0.5266,0,1,0,0,1,40.60852,-79.72701
15870,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Hydrogen Fluoride (Hydrofluoric Acid),0.0357,0,1,0,0,1,40.60852,-79.72701
15871,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Lead,0.0641,0,1,1,0,1,40.60852,-79.72701
15872,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Manganese,0.2873,0,1,0,0,1,40.60852,-79.72701
15873,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Methane,2.2124,1,0,0,0,1,40.60852,-79.72701
15874,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nickel,0.1666,0,1,0,0,1,40.60852,-79.72701
15875,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nitrogen Oxides,102.2961,0,0,1,0,1,40.60852,-79.72701
15876,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nitrous Oxide (N2O),0.22133,1,0,0,0,1,40.60852,-79.72701
15877,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter < 10 Microns, Filterable",22.70854,0,0,1,0,1,40.60852,-79.72701
15878,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter < 2.5 Microns, Filterable",19.59954,0,0,1,0,1,40.60852,-79.72701
15879,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter, Condensable",9.786,0,0,1,0,1,40.60852,-79.72701
15880,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Sulfur Oxides,13.7635,0,0,1,0,1,40.60852,-79.72701
15881,2021.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Volatile Organic Compounds,18.4953,0,0,1,0,1,40.60852,-79.72701
15882,2021.0,737250.0,Basic Carbide Corporation,Ammonia,0.0033,0,0,1,0,1,40.2615,-79.7955
15883,2021.0,737250.0,Basic Carbide Corporation,Carbon Monoxide,0.1083,0,0,1,0,1,40.2615,-79.7955
15884,2021.0,737250.0,Basic Carbide Corporation,Hexane,0.0027,0,1,0,0,1,40.2615,-79.7955
15885,2021.0,737250.0,Basic Carbide Corporation,Nitrogen Oxides,0.131,0,0,1,0,1,40.2615,-79.7955
15886,2021.0,737250.0,Basic Carbide Corporation,"Particulate Matter < 10 Microns, Filterable",0.0025,0,0,1,0,1,40.2615,-79.7955
15887,2021.0,737250.0,Basic Carbide Corporation,"Particulate Matter < 2.5 Microns, Filterable",0.0025,0,0,1,0,1,40.2615,-79.7955
15888,2021.0,737250.0,Basic Carbide Corporation,"Particulate Matter, Condensable",0.0074,0,0,1,0,1,40.2615,-79.7955
15889,2021.0,737250.0,Basic Carbide Corporation,Sulfur Oxides,0.0007,0,0,1,0,1,40.2615,-79.7955
15890,2021.0,737250.0,Basic Carbide Corporation,Volatile Organic Compounds,27.214,0,0,1,0,1,40.2615,-79.7955
15891,2021.0,737446.0,Bellefield Boiler Plant,Ammonia,1.6867,0,0,1,0,1,40.442127,-79.94913
15892,2021.0,737446.0,Bellefield Boiler Plant,Carbon Dioxide,61455.25,1,0,0,0,1,40.442127,-79.94913
15893,2021.0,737446.0,Bellefield Boiler Plant,Carbon Monoxide,6.5279,0,0,1,0,1,40.442127,-79.94913
15894,2021.0,737446.0,Bellefield Boiler Plant,Hexane,0.9487,0,1,0,0,1,40.442127,-79.94913
15895,2021.0,737446.0,Bellefield Boiler Plant,Lead,0.00033,0,1,1,0,1,40.442127,-79.94913
15896,2021.0,737446.0,Bellefield Boiler Plant,Methane,1.1583,1,0,0,0,1,40.442127,-79.94913
15897,2021.0,737446.0,Bellefield Boiler Plant,Nitrogen Oxides,48.7202,0,0,1,0,1,40.442127,-79.94913
15898,2021.0,737446.0,Bellefield Boiler Plant,Nitrous Oxide (N2O),0.11572,1,0,0,0,1,40.442127,-79.94913
15899,2021.0,737446.0,Bellefield Boiler Plant,"Particulate Matter < 10 Microns, Filterable",1.0023,0,0,1,0,1,40.442127,-79.94913
15900,2021.0,737446.0,Bellefield Boiler Plant,"Particulate Matter < 2.5 Microns, Filterable",1.0022,0,0,1,0,1,40.442127,-79.94913
15901,2021.0,737446.0,Bellefield Boiler Plant,"Particulate Matter, Condensable",3.0046,0,0,1,0,1,40.442127,-79.94913
15902,2021.0,737446.0,Bellefield Boiler Plant,Sulfur Oxides,0.31622,0,0,1,0,1,40.442127,-79.94913
